word,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24
mages,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mouillons,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rougeâtre,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
essuyez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
arsidès,0,0,0,0,0,0,0,0.00013768415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trouvions,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
partages,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
achètes,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uni,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
impudicité,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suffiront,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
conserves,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diffères,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plongé,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visitons,0,0,0.00016173379,0,0,0,0.0003104144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alteré,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
recevrai,0.00005669577,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joindrai,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
baiserai,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
béniras,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lychas,0,0,0.00080866893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guida,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dévotieux,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceints,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
rameau,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comprenant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
séante,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
globe,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
azuré,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cérès,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chevelure,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amphitrite,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
communique,0,0,0.00048520136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linge,0,0,0.00097040272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
massue,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gérions,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typhées,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fendra,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
préviens,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ôterait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
lypare,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moite,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bouillir,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arrosé,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
épuisées,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
exalter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013241525,0,0,0,0,0,0,0
écrase,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
pelion,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
osse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
laborieuse,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accomplit,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011438376,0,0,0
portier,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
averne,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
expira,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lerne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
évitait,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mange,0,0,0,0,0.00015006002,0,0,0,0,0,0.00074571216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
artère,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011438376,0,0,0
intempéré,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jointures,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nerf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
muscle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
butes,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lourdes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011844131,0,0,0,0,0,0
chutes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
seuil,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
fendues,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
écumait,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fumait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
erèbe,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chemise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028436019,0,0,0,0,0,0,0,0,0,0,0
consultes,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dardes,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
permettrai,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
engourdi,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
roc,0,0,0.00048520136,0,0,0,0,0,0,0,0.0026099925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pendue,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hylus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
borné,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
meurtrissez,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fend,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
attribuerait,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
protégés,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soulagés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
écumer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
venimeuse,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bave,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jaillit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
recueillit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
dompteur,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
résisterais,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estimeront,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
amphitrion,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fuseau,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ciseau,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
troublerai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
ténébreuses,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tardives,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allégé,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finissant,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priais,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
affronté,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
réclamé,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grondé,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paraîtront,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acherontide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
affrontai,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
appréhendait,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
plaintives,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manoir,0,0,0,0,0,0,0,0,0.00032399158,0,0.00037285608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suscite,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0.00017157564,0,0,0
géryon,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
typhée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
dénué,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allègement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
empruntent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
ravies,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retombe,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moelle,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
pénée,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
redonnera,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
prieront,0.00005669577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dzsolée,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grossi,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cerf,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agile,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
retirée,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0.00032320621,0,0
vallons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031075202,0,0,0,0,0,0,0,0,0
conjurait,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jailli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
imbu,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clouer,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
convertirait,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
éteignit,0,0,0,0,0.00015006002,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chêne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031075202,0,0,0,0,0,0,0,0,0
prophétique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
cyrre,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
dressé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
paeantide,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
odorant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
charbons,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021199915
oethé,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
ormeau,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ébranla,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dryades,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gémirent,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
faunes,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frémirent,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dépouillés,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
feuillages,0,0,0.00032346757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nus,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018957346,0,0,0,0,0,0,0,0,0,0,0
cerfs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
oiseau,0,0,0,0,0.00045018007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
percher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
coupés,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
chênes,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ormes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032320621,0,0
meurtrit,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entour,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atteignit,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amère,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012719949
soupira,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
plaignit,0,0,0,0,0,0,0,0.000068842076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ébranlée,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
ranime,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
entrouvrit,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
philoctère,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
honorons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
publions,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
réside,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flatteront,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000057191879,0,0,0
caressée,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
regrettable,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trouvas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015537601,0,0,0,0,0,0,0,0,0
engourdis,0,0,0,0,0,0,0,0,0,0,0,0.000073866155,0,0,0,0,0,0,0,0,0,0,0,0,0
brillera,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00009478673,0,0,0,0,0,0,0,0,0,0,0
immolerait,0,0,0,0,0.00015006002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
répandrais,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004239983
révérez,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ourdissent,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exempte,0,0,0,0,0.00030012005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phiploctète,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddeux,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valest,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repaît,0,0,0,0,0,0,0,0,0.00016199579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thémis,0,0,0.00016173379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
japhet,0,0,0,0,0,0,0,0,0,0,0.01137211,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scarron,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018259282,0,0,0,0,0,0,0,0,0,0
parlements,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
gratifier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
molé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
vingtième,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
porterez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
liban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
tacherai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
enjouées,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00060864273,0,0,0,0,0,0,0,0,0,0
divertie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
nécessairement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
quint,0,0,0,0,0,0,0,0,0,0,0.0011185682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
foucaral,0,0,0,0,0,0,0,0,0,0,0.0072706935,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alfonce,0,0,0,0,0,0,0.0001552072,0,0,0,0.0042878449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
enriquez,0,0,0,0,0,0,0,0,0,0,0.00093214019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zurducaci,0,0,0,0,0,0,0,0,0,0,0.0026099925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
léonore,0,0,0,0,0,0,0,0,0,0,0.016032811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paschal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020288091,0,0,0,0,0,0,0,0,0,0
zapata,0,0,0,0,0,0,0,0,0,0,0.0011185682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
commandeur,0,0,0,0,0,0,0,0,0,0,0.0070842655,0,0,0,0,0,0,0,0,0,0,0,0,0,0
consuegre,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
bailli,0,0,0,0,0,0,0,0,0,0,0.0039149888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orgas,0,0,0,0,0,0,0,0,0,0,0.0037285608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vincent,0,0,0,0,0,0,0,0,0,0,0.0014914243,0,0,0,0,0,0,0,0,0,0,0,0,0,0
laboureur,0,0,0,0,0,0,0,0,0,0,0.00074571216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pedro,0,0,0,0,0,0,0,0,0,0,0.00074571216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
harangueur,0,0,0,0,0,0,0,0,0,0,0.0016778523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
torribio,0,0,0,0,0,0,0,0,0,0,0.00093214019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
poncil,0,0,0,0,0,0,0,0,0,0,0.0011185682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gredin,0,0,0,0,0,0,0.0001552072,0,0,0,0,0,0,0,0.00040576182,0,0,0,0,0,0,0,0,0,0
llorente,0,0,0,0,0,0,0,0,0,0,0.00093214019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riberos,0,0,0,0,0,0,0,0,0,0,0.00093214019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
madrid,0,0,0,0,0,0,0,0,0,0,0.0042878449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bienfaiteur,0,0,0,0,0,0,0,0,0,0,0.00037285608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
indigent,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
villageoise,0,0,0,0,0,0,0,0,0,0,0.00093214019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
révérend,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
facétieux,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
puîné,0,0,0,0,0,0,0,0,0,0.00022925264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
noé,0,0,0,0,0,0,0,0,0,0,0.0011185682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rente,0,0,0,0,0,0,0,0,0,0,0.00018642804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marotte,0,0,0,0,0,0,0,0,0,0,0.00037285608,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compatriote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000076751861,0,0,0,0,0
délogé,0,0,0,0.000044662796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bourg,0,0,0,0,0,0,0.0010864504,0,0,0,0.0024235645,0,0,0,0,0,0,0,0,0,0,0,0,0,0
