Source,Target,Weight,Type
471,16,0.00330033,undirected
471,18,0.01320132,undirected
471,19,0.00220022,undirected
471,21,0.052805281,undirected
471,22,0.00220022,undirected
472,0,0.011764706,undirected
472,1,0.0010695187,undirected
472,3,0.10053476,undirected
472,4,0.016042781,undirected
472,5,0.08342246,undirected
472,7,0.016042781,undirected
472,8,0.062032086,undirected
472,12,0.0021390374,undirected
472,13,0.023529412,undirected
472,18,0.0053475936,undirected
472,20,0.034224599,undirected
472,21,0.029946524,undirected
472,22,0.0010695187,undirected
472,24,0.0010695187,undirected
473,2,0.018398268,undirected
473,3,0.08982684,undirected
473,4,0.0032467532,undirected
473,5,0.061688312,undirected
473,6,0.0032467532,undirected
473,7,0.042207792,undirected
473,8,0.14069264,undirected
473,11,0.021645022,undirected
473,13,0.0043290043,undirected
473,20,0.010822511,undirected
473,21,0.033549784,undirected
474,1,0.0086673889,undirected
474,3,0.048754063,undirected
474,4,0.048754063,undirected
474,5,0.066088841,undirected
474,6,0.0054171181,undirected
474,7,0.028169014,undirected
474,8,0.11592633,undirected
474,11,0.020585049,undirected
474,12,0.0065005417,undirected
474,15,0.015167931,undirected
474,18,0.029252438,undirected
474,21,0.021668472,undirected
474,22,0.0010834236,undirected
474,23,0.0032502709,undirected
475,2,0.0043336945,undirected
475,3,0.042253521,undirected
475,4,0.024918743,undirected
475,5,0.048754063,undirected
475,6,0.0010834236,undirected
475,7,0.048754063,undirected
475,8,0.1148429,undirected
475,9,0.0010834236,undirected
475,15,0.020585049,undirected
475,18,0.019501625,undirected
475,19,0.0010834236,undirected
475,20,0.029252438,undirected
475,21,0.056338028,undirected
475,24,0.0010834236,undirected
476,1,0.0043010753,undirected
476,3,0.077419355,undirected
476,4,0.040860215,undirected
476,5,0.021505376,undirected
476,7,0.031182796,undirected
476,8,0.12473118,undirected
476,9,0.0010752688,undirected
476,11,0.016129032,undirected
476,13,0.021505376,undirected
476,18,0.015053763,undirected
476,20,0.058064516,undirected
476,21,0.05483871,undirected
477,2,0.028169014,undirected
477,3,0.07475623,undirected
477,4,0.03900325,undirected
477,5,0.057421452,undirected
477,7,0.016251354,undirected
477,8,0.088840737,undirected
477,9,0.0075839653,undirected
477,11,0.0021668472,undirected
477,12,0.0043336945,undirected
477,15,0.014084507,undirected
477,18,0.015167931,undirected
477,20,0.016251354,undirected
477,21,0.072589382,undirected
478,0,0.00110011,undirected
478,1,0.056105611,undirected
478,2,0.01870187,undirected
478,4,0.03520352,undirected
478,5,0.0330033,undirected
478,6,0.00110011,undirected
478,7,0.02090209,undirected
478,9,0.068206821,undirected
478,11,0.00440044,undirected
478,12,0.0088008801,undirected
478,14,0.02090209,undirected
478,15,0.00110011,undirected
478,16,0.00440044,undirected
478,19,0.02420242,undirected
478,21,0.02640264,undirected
478,23,0.053905391,undirected
479,0,0.013143483,undirected
479,1,0.004381161,undirected
479,2,0.008762322,undirected
479,3,0.017524644,undirected
479,5,0.055859803,undirected
479,7,0.019715225,undirected
479,8,0.070098576,undirected
479,9,0.021905805,undirected
479,11,0.020810515,undirected
479,12,0.013143483,undirected
479,15,0.059145674,undirected
479,18,0.016429354,undirected
479,19,0.0098576123,undirected
479,20,0.014238773,undirected
479,23,0.10952903,undirected
479,24,0.0054764513,undirected
480,0,0.047045952,undirected
480,2,0.030634573,undirected
480,3,0.073304158,undirected
480,4,0.035010941,undirected
480,5,0.041575492,undirected
480,8,0.048140044,undirected
480,12,0.0076586433,undirected
480,13,0.043763676,undirected
480,15,0.037199125,undirected
480,16,0.0087527352,undirected
480,20,0.019693654,undirected
480,21,0.035010941,undirected
480,22,0.0010940919,undirected
480,23,0.036105033,undirected
481,0,0.0043859649,undirected
481,2,0.013157895,undirected
481,3,0.074561404,undirected
481,4,0.042763158,undirected
481,5,0.083333333,undirected
481,7,0.01754386,undirected
481,8,0.069078947,undirected
481,11,0.0054824561,undirected
481,13,0.021929825,undirected
481,15,0.016447368,undirected
481,16,0.0032894737,undirected
481,18,0.021929825,undirected
481,19,0.0043859649,undirected
481,20,0.0076754386,undirected
481,21,0.04495614,undirected
481,23,0.038377193,undirected
482,0,0.041394336,undirected
482,1,0.0021786492,undirected
482,3,0.080610022,undirected
482,4,0.016339869,undirected
482,5,0.045751634,undirected
482,6,0.0076252723,undirected
482,8,0.057734205,undirected
482,9,0.0021786492,undirected
482,11,0.011982571,undirected
482,13,0.055555556,undirected
482,15,0.017429194,undirected
482,16,0.018518519,undirected
482,18,0.0054466231,undirected
482,21,0.043572985,undirected
482,23,0.041394336,undirected
483,0,0.059395248,undirected
483,2,0.023758099,undirected
483,3,0.082073434,undirected
483,5,0.020518359,undirected
483,7,0.023758099,undirected
483,8,0.029157667,undirected
483,11,0.01187905,undirected
483,13,0.023758099,undirected
483,15,0.030237581,undirected
483,16,0.0010799136,undirected
483,18,0.030237581,undirected
483,20,0.023758099,undirected
483,21,0.02699784,undirected
483,22,0.017278618,undirected
483,23,0.03887689,undirected
484,0,0.011904762,undirected
484,3,0.05952381,undirected
484,4,0.012987013,undirected
484,5,0.050865801,undirected
484,6,0.0086580087,undirected
484,7,0.024891775,undirected
484,8,0.079004329,undirected
484,9,0.0075757576,undirected
484,11,0.0097402597,undirected
484,13,0.020562771,undirected
484,15,0.010822511,undirected
484,17,0.0010822511,undirected
484,19,0.010822511,undirected
484,20,0.027056277,undirected
484,21,0.041125541,undirected
484,23,0.043290043,undirected
485,0,0.040525739,undirected
485,3,0.079956188,undirected
485,4,0.04162103,undirected
485,5,0.050383352,undirected
485,7,0.027382256,undirected
485,8,0.026286966,undirected
485,11,0.0076670318,undirected
485,16,0.0021905805,undirected
485,18,0.024096386,undirected
485,20,0.04381161,undirected
485,21,0.033953998,undirected
485,23,0.062431544,undirected
486,0,0.022751896,undirected
486,2,0.0021668472,undirected
486,3,0.066088841,undirected
486,4,0.030335861,undirected
486,5,0.098591549,undirected
486,7,0.026002167,undirected
486,8,0.02383532,undirected
486,9,0.0010834236,undirected
486,11,0.018418202,undirected
486,12,0.0086673889,undirected
486,13,0.028169014,undirected
486,16,0.0065005417,undirected
486,20,0.01191766,undirected
486,21,0.047670639,undirected
486,23,0.047670639,undirected
487,0,0.025330396,undirected
487,2,0.036343612,undirected
487,3,0.053964758,undirected
487,4,0.033039648,undirected
487,5,0.04185022,undirected
487,8,0.063876652,undirected
487,11,0.0033039648,undirected
487,13,0.012114537,undirected
487,15,0.013215859,undirected
487,16,0.011013216,undirected
487,19,0.012114537,undirected
487,21,0.072687225,undirected
487,22,0.0088105727,undirected
487,23,0.058370044,undirected
487,24,0.0022026432,undirected
488,0,0.02663707,undirected
488,2,0.02663707,undirected
488,3,0.071032186,undirected
488,4,0.058823529,undirected
488,5,0.054384018,undirected
488,6,0.0033296337,undirected
488,7,0.0088790233,undirected
488,8,0.043285239,undirected
488,9,0.0011098779,undirected
488,11,0.012208657,undirected
488,12,0.0011098779,undirected
488,13,0.027746948,undirected
488,19,0.0099889012,undirected
488,21,0.076581576,undirected
488,23,0.046614872,undirected
489,0,0.037946429,undirected
489,2,0.0033482143,undirected
489,3,0.082589286,undirected
489,4,0.041294643,undirected
489,5,0.0703125,undirected
489,7,0.0033482143,undirected
489,8,0.015625,undirected
489,9,0.0055803571,undirected
489,13,0.021205357,undirected
489,16,0.010044643,undirected
489,17,0.0033482143,undirected
489,20,0.012276786,undirected
489,21,0.079241071,undirected
489,22,0.0022321429,undirected
489,23,0.052455357,undirected
490,2,0.020674646,undirected
490,3,0.078346028,undirected
490,4,0.058759521,undirected
490,5,0.056583243,undirected
490,7,0.027203482,undirected
490,8,0.047878128,undirected
490,9,0.0021762786,undirected
490,13,0.022850925,undirected
490,14,0.0010881393,undirected
490,16,0.016322089,undirected
490,20,0.0043525571,undirected
490,21,0.071817193,undirected
490,23,0.035908596,undirected
491,0,0.030335861,undirected
491,2,0.017334778,undirected
491,3,0.084507042,undirected
491,4,0.042253521,undirected
491,5,0.05092091,undirected
491,8,0.047670639,undirected
491,11,0.032502709,undirected
491,12,0.015167931,undirected
491,13,0.028169014,undirected
491,15,0.0021668472,undirected
491,16,0.0086673889,undirected
491,17,0.0010834236,undirected
491,18,0.015167931,undirected
491,20,0.019501625,undirected
491,21,0.047670639,undirected
491,23,0.024918743,undirected
491,24,0.0010834236,undirected
492,0,0.0010822511,undirected
492,2,0.04004329,undirected
492,3,0.036796537,undirected
492,4,0.054112554,undirected
492,5,0.017316017,undirected
492,7,0.019480519,undirected
492,8,0.062770563,undirected
492,10,0.0032467532,undirected
492,13,0.082251082,undirected
492,15,0.050865801,undirected
492,17,0.0010822511,undirected
492,20,0.03030303,undirected
492,21,0.047619048,undirected
492,23,0.043290043,undirected
492,24,0.0010822511,undirected
493,0,0.0075839653,undirected
493,1,0.0097508126,undirected
493,2,0.014084507,undirected
493,3,0.058504875,undirected
493,4,0.060671723,undirected
493,5,0.034669556,undirected
493,6,0.0010834236,undirected
493,7,0.0086673889,undirected
493,8,0.053087757,undirected
493,9,0.021668472,undirected
493,11,0.0010834236,undirected
493,12,0.017334778,undirected
493,13,0.022751896,undirected
493,15,0.0021668472,undirected
493,17,0.0021668472,undirected
493,19,0.0065005417,undirected
493,20,0.0010834236,undirected
493,21,0.048754063,undirected
493,23,0.084507042,undirected
494,0,0.032511211,undirected
494,2,0.015695067,undirected
494,3,0.036995516,undirected
494,4,0.013452915,undirected
494,5,0.023542601,undirected
494,7,0.038116592,undirected
494,8,0.013452915,undirected
494,12,0.021300448,undirected
494,13,0.012331839,undirected
494,15,0.0033632287,undirected
494,16,0.0089686099,undirected
494,17,0.0011210762,undirected
494,18,0.028026906,undirected
494,20,0.011210762,undirected
494,21,0.035874439,undirected
494,23,0.14910314,undirected
495,0,0.01650165,undirected
495,2,0.01980198,undirected
495,3,0.058305831,undirected
495,4,0.064906491,undirected
495,5,0.03630363,undirected
495,7,0.02640264,undirected
495,9,0.0088008801,undirected
495,10,0.00110011,undirected
495,15,0.0110011,undirected
495,16,0.0088008801,undirected
495,19,0.00330033,undirected
495,21,0.02860286,undirected
495,23,0.16611661,undirected
496,0,0.026373626,undirected
496,1,0.016483516,undirected
496,2,0.025274725,undirected
496,3,0.0098901099,undirected
496,4,0.026373626,undirected
496,5,0.0087912088,undirected
496,6,0.010989011,undirected
496,8,0.0043956044,undirected
496,9,0.040659341,undirected
496,11,0.016483516,undirected
496,12,0.01978022,undirected
496,13,0.018681319,undirected
496,15,0.0032967033,undirected
496,21,0.014285714,undirected
496,23,0.20549451,undirected
496,24,0.0054945055,undirected
497,0,0.038546256,undirected
497,1,0.030837004,undirected
497,3,0.015418502,undirected
497,4,0.025330396,undirected
497,7,0.018722467,undirected
497,8,0.011013216,undirected
497,9,0.038546256,undirected
497,12,0.037444934,undirected
497,13,0.033039648,undirected
497,14,0.0011013216,undirected
497,18,0.011013216,undirected
497,19,0.0011013216,undirected
497,21,0.023127753,undirected
497,23,0.18502203,undirected
498,0,0.023076923,undirected
498,1,0.028571429,undirected
498,2,0.013186813,undirected
498,3,0.047252747,undirected
498,4,0.01978022,undirected
498,5,0.01978022,undirected
498,7,0.035164835,undirected
498,9,0.028571429,undirected
498,10,0.0010989011,undirected
498,16,0.0010989011,undirected
498,17,0.0010989011,undirected
498,19,0.0043956044,undirected
498,21,0.053846154,undirected
498,23,0.2043956,undirected
499,0,0.0055126792,undirected
499,1,0.21058434,undirected
499,3,0.0033076075,undirected
499,5,0.0033076075,undirected
499,9,0.062844542,undirected
499,11,0.0033076075,undirected
499,12,0.01323043,undirected
499,14,0.011025358,undirected
499,15,0.040793826,undirected
499,18,0.0022050717,undirected
499,19,0.015435502,undirected
499,22,0.0055126792,undirected
499,23,0.083792723,undirected
500,1,0.051835853,undirected
500,2,0.005399568,undirected
500,3,0.035637149,undirected
500,4,0.0064794816,undirected
500,5,0.021598272,undirected
500,7,0.0097192225,undirected
500,8,0.017278618,undirected
500,9,0.045356371,undirected
500,12,0.030237581,undirected
500,15,0.016198704,undirected
500,16,0.0032397408,undirected
500,20,0.01187905,undirected
500,23,0.17926566,undirected
500,24,0.0010799136,undirected
501,0,0.012074643,undirected
501,1,0.10757409,undirected
501,3,0.0098792536,undirected
501,4,0.006586169,undirected
501,5,0.0054884742,undirected
501,7,0.0054884742,undirected
501,9,0.086717892,undirected
501,10,0.0010976948,undirected
501,12,0.013172338,undirected
501,14,0.0076838639,undirected
501,15,0.006586169,undirected
501,21,0.006586169,undirected
501,23,0.15367728,undirected
502,0,0.0086393089,undirected
502,1,0.15982721,undirected
502,2,0.0010799136,undirected
502,5,0.0086393089,undirected
502,8,0.01187905,undirected
502,9,0.024838013,undirected
502,12,0.014038877,undirected
502,13,0.023758099,undirected
502,14,0.010799136,undirected
502,15,0.063714903,undirected
502,16,0.0010799136,undirected
502,17,0.022678186,undirected
502,20,0.0086393089,undirected
502,23,0.11555076,undirected
503,0,0.042763158,undirected
503,1,0.11951754,undirected
503,2,0.015350877,undirected
503,3,0.0010964912,undirected
503,4,0.0076754386,undirected
503,9,0.015350877,undirected
503,10,0.0054824561,undirected
503,13,0.021929825,undirected
503,14,0.010964912,undirected
503,15,0.023026316,undirected
503,16,0.0054824561,undirected
503,18,0.026315789,undirected
503,19,0.0021929825,undirected
503,21,0.0076754386,undirected
503,23,0.14144737,undirected
504,0,0.0033482143,undirected
504,1,0.14174107,undirected
504,4,0.0055803571,undirected
504,5,0.018973214,undirected
504,8,0.0033482143,undirected
504,9,0.059151786,undirected
504,12,0.013392857,undirected
504,13,0.03125,undirected
504,14,0.015625,undirected
504,15,0.025669643,undirected
504,18,0.011160714,undirected
504,19,0.0078125,undirected
504,21,0.0022321429,undirected
504,23,0.16852679,undirected
505,0,0.011904762,undirected
505,1,0.14069264,undirected
505,3,0.019480519,undirected
505,4,0.0064935065,undirected
505,6,0.0021645022,undirected
505,7,0.0054112554,undirected
505,9,0.055194805,undirected
505,11,0.0010822511,undirected
505,12,0.0032467532,undirected
505,13,0.028138528,undirected
505,14,0.029220779,undirected
505,15,0.061688312,undirected
505,19,0.0097402597,undirected
505,20,0.0010822511,undirected
505,22,0.019480519,undirected
505,23,0.025974026,undirected
506,1,0.15184382,undirected
506,3,0.023861171,undirected
506,5,0.0010845987,undirected
506,7,0.018438178,undirected
506,8,0.013015184,undirected
506,9,0.050976139,undirected
506,12,0.030368764,undirected
506,14,0.01626898,undirected
506,15,0.046637744,undirected
506,16,0.0010845987,undirected
506,17,0.017353579,undirected
506,19,0.0086767896,undirected
506,21,0.0010845987,undirected
506,22,0.0043383948,undirected
506,23,0.047722343,undirected
507,1,0.18502203,undirected
507,3,0.0055066079,undirected
507,4,0.0088105727,undirected
507,7,0.0066079295,undirected
507,9,0.04185022,undirected
507,10,0.0044052863,undirected
507,12,0.011013216,undirected
507,13,0.0011013216,undirected
507,14,0.050660793,undirected
507,15,0.067180617,undirected
507,16,0.0033039648,undirected
507,17,0.016519824,undirected
507,19,0.025330396,undirected
507,20,0.0011013216,undirected
507,21,0.0077092511,undirected
507,23,0.02092511,undirected
508,0,0.013015184,undirected
508,3,0.01626898,undirected
508,4,0.019522777,undirected
508,7,0.071583514,undirected
508,8,0.027114967,undirected
508,11,0.042299349,undirected
508,12,0.036876356,undirected
508,13,0.0075921909,undirected
508,14,0.078091106,undirected
508,17,0.0065075922,undirected
508,18,0.032537961,undirected
